"","x","y","elev_mean_3x3","elev_sd_3x3","pct_slope_mean_3x3","pct_slope_sd_3x3","tree_vol_mean_3x3","tree_vol_sd_3x3","dist_rivers_mean_3x3","dist_rivers_sd_3x3","dist_dambo_mean","dist_boundary_mean","fence"
"2347",612895.97042321,8555728.85131699,752.205139160156,3.17484474182129,10.6157341003418,1.93299043178558,104.43489074707,15.6047210693359,536.573059082031,17.1768531799316,1583.30334472656,9549.4775390625,1
"2348",613905.616104023,8555728.85131699,734.635437011719,2.90612149238586,9.50603485107422,1.96652364730835,101.554611206055,17.2292652130127,186.273666381836,16.4700469970703,2114.98388671875,9503.4619140625,1
"2349",614915.261784837,8555728.85131699,756.524047851562,3.10299730300903,10.3761930465698,1.97392284870148,88.3879776000977,14.5174264907837,780.863525390625,17.3191089630127,1772.63403320312,9495.12890625,1
"2350",615924.907465651,8555728.85131699,767.991638183594,2.93030285835266,9.88874816894531,1.70426177978516,68.2849884033203,9.84176445007324,1623.24719238281,17.084156036377,1327.16931152344,9575.412109375,1
"2351",616934.553146464,8555728.85131699,757.345764160156,3.08259844779968,10.3454580307007,1.96500599384308,83.2482299804688,11.9769315719604,1109.40771484375,17.3214874267578,880.73486328125,9742.181640625,1
"2352",617944.198827278,8555728.85131699,767.2509765625,2.77716565132141,9.41154861450195,1.55098688602448,69.8707733154297,9.76134300231934,438.152709960938,17.2302303314209,340.189056396484,9872.2216796875,1
"2353",618953.844508092,8555728.85131699,728.796020507812,2.56488990783691,8.4717378616333,1.60276055335999,67.3689346313477,9.46901798248291,488.959106445312,17.0440540313721,711.526794433594,9842.80859375,1
"2354",619963.490188906,8555728.85131699,693.427612304688,3.38707590103149,11.4137172698975,2.00291657447815,72.8925170898438,10.9892930984497,215.285263061523,16.869068145752,736.746948242188,9581.56640625,1
"2355",620973.135869719,8555728.85131699,652.748229980469,2.65191888809204,8.85350799560547,1.64136326313019,90.0219268798828,13.0619916915894,404.973693847656,17.0019149780273,540.599426269531,8925.8818359375,1
"2356",621982.781550533,8555728.85131699,653.420593261719,2.95576977729797,9.90276908874512,1.70420408248901,82.3036270141602,12.8474130630493,290.441619873047,16.8127670288086,1087.81164550781,8095.53662109375,1
"2357",622992.427231347,8555728.85131699,652.243347167969,2.73614549636841,9.087965965271,1.67909395694733,73.4873199462891,10.860767364502,477.113128662109,17.0837726593018,841.56396484375,7140.23828125,1
"2358",624002.072912161,8555728.85131699,625.375366210938,2.10625290870667,6.81124258041382,1.42962956428528,68.663703918457,10.8915662765503,543.945617675781,17.1868114471436,654.562255859375,6136.31396484375,1
"2359",625011.718592974,8555728.85131699,609.476867675781,2.07321333885193,6.64413785934448,1.36148846149445,82.8117523193359,12.6728467941284,202.415374755859,16.6870040893555,494.729858398438,5132.3037109375,1
"2360",626021.364273788,8555728.85131699,605.683654785156,2.73998141288757,9.08305263519287,1.69676566123962,88.182243347168,13.8244132995605,293.613189697266,16.8168659210205,612.391906738281,4128.8955078125,1
"2361",627031.009954602,8555728.85131699,586.50048828125,2.68910527229309,8.71793460845947,1.85986888408661,91.4983673095703,14.2301054000854,211.138153076172,16.8267192840576,751.243774414062,3126.53198242188,1
"2362",628040.655635416,8555728.85131699,572.00048828125,2.01017904281616,6.3382978439331,1.4130927324295,83.8000564575195,12.5758714675903,241.972213745117,16.793420791626,646.710388183594,2126.7021484375,1
"2363",629050.301316229,8555728.85131699,568.843322753906,1.89486801624298,6.0540337562561,1.2812602519989,65.0186538696289,10.8968620300293,898.355651855469,17.0612773895264,634.253845214844,1133.30017089844,1
"2364",630059.946997043,8555728.85131699,575.830078125,2.08263421058655,6.57675218582153,1.4194757938385,68.2060928344727,13.3621492385864,1116.81750488281,17.0325489044189,458.431335449219,318.276031494141,1
"2377",599770.576572631,8554734.23398692,1094.81628417969,7.16576099395752,26.4538650512695,2.62271285057068,89.1306381225586,15.1342763900757,2405.81030273438,17.2335910797119,487.686950683594,441.965240478516,1
"2378",600780.222253444,8554734.23398692,1399.37414550781,12.1649761199951,44.4271469116211,5.04954433441162,49.0738220214844,15.2625112533569,1504.05603027344,17.2897052764893,868.248474121094,1390.96325683594,1
"2379",601789.867934258,8554734.23398692,1276.44946289062,8.66813945770264,31.7780227661133,2.78424286842346,57.0681495666504,17.2450866699219,546.315734863281,17.2183876037598,468.840972900391,2384.62841796875,1
"2380",602799.513615072,8554734.23398692,1118.47387695312,3.36023473739624,11.457555770874,1.91739642620087,107.58602142334,16.8515663146973,211.845611572266,16.5854606628418,335.112121582031,3382.90234375,1
"2381",603809.159295886,8554734.23398692,1145.48815917969,4.468674659729,15.715126991272,2.17413067817688,107.441963195801,15.0386724472046,780.692810058594,17.3170890808105,475.050994873047,4345.681640625,1
"2382",604818.804976699,8554734.23398692,1137.99658203125,3.56290197372437,12.1047048568726,2.02885627746582,104.883354187012,14.6948566436768,1672.07348632812,17.0885238647461,681.70751953125,5057.810546875,1
"2383",605828.450657513,8554734.23398692,1087.02429199219,3.8065927028656,12.9202299118042,2.16234707832336,102.96012878418,15.1548929214478,1526.30310058594,17.3135604858398,439.954925537109,5672.87744140625,1
"2384",606838.096338327,8554734.23398692,1023.10668945312,4.20383214950562,14.5518226623535,2.15506386756897,108.746139526367,14.8696870803833,531.135986328125,17.2547149658203,859.982482910156,6379.64404296875,1
"2385",607847.742019141,8554734.23398692,1036.51782226562,4.3421196937561,15.1496276855469,2.19389581680298,117.068870544434,13.7441778182983,365.220825195312,16.7843723297119,969.373168945312,7159.40087890625,1
"2386",608857.387699954,8554734.23398692,996.938659667969,5.03271532058716,17.7850036621094,2.34288024902344,107.587074279785,16.4666614532471,479.223602294922,17.0794792175293,621.288635253906,7970.41796875,1
"2387",609867.033380768,8554734.23398692,899.884216308594,3.5429310798645,11.9073476791382,2.25740098953247,106.212471008301,16.2511005401611,293.582153320312,16.943904876709,458.410064697266,8443.6015625,1
"2388",610876.679061582,8554734.23398692,875.957580566406,3.42544984817505,11.5437450408936,2.05848670005798,95.1180877685547,18.8008193969727,665.874206542969,17.2822799682617,1235.92687988281,8567.68359375,1
"2389",611886.324742396,8554734.23398692,805.336853027344,3.7631299495697,12.8738689422607,2.16677618026733,103.094909667969,16.4286155700684,1064.05834960938,17.0745601654053,1562.74462890625,8513.4775390625,1
"2390",612895.97042321,8554734.23398692,766.796020507812,3.83389806747437,12.9690856933594,2.38352799415588,93.5139541625977,16.0787544250488,296.613922119141,16.9255352020264,1856.25646972656,8560.779296875,1
"2391",613905.616104023,8554734.23398692,768.416015625,3.37009763717651,11.3360223770142,2.13702940940857,77.7328186035156,13.4010953903198,598.503112792969,17.2132225036621,2055.55395507812,8511.20703125,1
"2392",614915.261784837,8554734.23398692,776.445556640625,3.33000040054321,11.1235275268555,2.05516791343689,75.129638671875,11.6571006774902,1399.23547363281,17.2900581359863,1242.82214355469,8501.7509765625,1
"2393",615924.907465651,8554734.23398692,805.299438476562,2.84182810783386,9.49136352539062,1.72572302818298,70.6181716918945,11.0584440231323,1921.17846679688,17.1364288330078,481.428863525391,8588.84765625,1
"2394",616934.553146464,8554734.23398692,784.79150390625,3.22770595550537,10.8530788421631,1.92757976055145,71.4454727172852,10.7394647598267,1212.47473144531,17.3208599090576,754.171264648438,8773.5537109375,1
"2395",617944.198827278,8554734.23398692,742.046203613281,3.0967447757721,10.4869518280029,1.85817801952362,76.4442749023438,12.7513275146484,424.408386230469,17.1390075683594,1039.5634765625,8883.9287109375,1
"2396",618953.844508092,8554734.23398692,719.996398925781,2.55533075332642,8.28548049926758,1.74877238273621,72.5190505981445,10.750470161438,324.243469238281,17.0048503875732,1393.38720703125,8870.939453125,1
"2397",619963.490188906,8554734.23398692,710.728393554688,2.71197175979614,8.943922996521,1.69562637805939,57.9186897277832,7.85175085067749,781.782531738281,17.2824478149414,923.414733886719,8924.7587890625,1
"2398",620973.135869719,8554734.23398692,658.595336914062,2.62723851203918,8.66990184783936,1.67388701438904,56.9192390441895,7.65593338012695,973.999938964844,17.1902866363525,567.274169921875,8711.5625,1
"2399",621982.781550533,8554734.23398692,642.185241699219,3.18221473693848,10.7328548431396,1.92953014373779,70.7696304321289,10.4331312179565,306.660766601562,16.9330921173096,1094.28112792969,8199.5224609375,1
"2400",622992.427231347,8554734.23398692,652.9033203125,2.92416310310364,9.89561367034912,1.65427732467651,61.3747367858887,9.8554048538208,509.55126953125,17.1627235412598,579.089904785156,7262.22021484375,1
"2401",624002.072912161,8554734.23398692,636.345336914062,2.25438284873962,7.39373970031738,1.39649713039398,53.6593627929688,10.0100526809692,1038.91345214844,17.0114593505859,151.714981079102,6267.8984375,1
"2402",625011.718592974,8554734.23398692,613.595031738281,2.02830624580383,6.58105087280273,1.32829642295837,66.3943862915039,13.0810918807983,726.616638183594,17.0696125030518,142.58464050293,5278.904296875,1
"2403",626021.364273788,8554734.23398692,605.798522949219,2.7625937461853,9.24264812469482,1.58362460136414,63.4374771118164,9.38102626800537,527.617553710938,17.0623931884766,280.092987060547,4297.30419921875,1
"2404",627031.009954602,8554734.23398692,589.376342773438,2.00420379638672,6.40345811843872,1.31203234195709,52.6267700195312,7.93967151641846,652.45703125,17.0422172546387,259.966278076172,3323.46606445312,1
"2405",628040.655635416,8554734.23398692,568.570129394531,2.14529895782471,6.91124296188354,1.45440769195557,46.0130996704102,7.49917459487915,499.115295410156,17.0433216094971,471.944274902344,2355.98779296875,1
"2406",629050.301316229,8554734.23398692,550.971374511719,2.3742151260376,7.62220764160156,1.65101099014282,63.4214096069336,11.0411081314087,392.916809082031,17.0037136077881,729.185974121094,1395.11828613281,1
"2407",630059.946997043,8554734.23398692,565.787841796875,2.0919086933136,6.73748826980591,1.33985757827759,51.5146636962891,10.1052703857422,567.681823730469,17.2018508911133,631.077209472656,524.081115722656,1
"2420",599770.576572631,8553739.61665685,1066.99035644531,5.05271244049072,18.5087833404541,2.22241020202637,94.5171432495117,15.735390663147,2199.02124023438,17.3192806243896,341.518035888672,395.152130126953,1
"2421",600780.222253444,8553739.61665685,1268.28967285156,8.34087562561035,30.544397354126,3.19524168968201,76.125,18.2548160552979,1316.23071289062,17.3221416473389,744.566528320312,1303.14611816406,1
"2422",601789.867934258,8553739.61665685,1208.55578613281,3.83194041252136,13.464560508728,1.791255235672,102.312805175781,19.970666885376,394.373931884766,17.0237236022949,659.606018066406,2308.67309570312,1
"2423",602799.513615072,8553739.61665685,1148.07141113281,4.07914161682129,14.2847938537598,1.98111772537231,102.50138092041,16.9494075775146,483.504730224609,17.1587562561035,242.496353149414,3191.64794921875,1
"2424",603809.159295886,8553739.61665685,1145.123046875,4.60081005096436,16.2694721221924,2.2572557926178,104.350006103516,17.2638759613037,1381.01037597656,17.2785701751709,484.892700195312,3706.18627929688,1
"2425",604818.804976699,8553739.61665685,1116.486328125,4.59118700027466,16.0346202850342,2.32452511787415,128.376983642578,14.7831525802612,1997.67028808594,17.0084476470947,918.025573730469,4263.82763671875,1
"2426",605828.450657513,8553739.61665685,1089.27587890625,3.40911412239075,11.6361513137817,1.89094519615173,112.214164733887,16.0585269927979,1401.81274414062,17.2992115020752,558.964172363281,4965.85107421875,1
"2427",606838.096338327,8553739.61665685,1014.77947998047,3.25554060935974,11.062310218811,1.86785340309143,118.91381072998,16.1239490509033,431.928314208984,17.0091514587402,337.316528320312,5760.037109375,1
"2428",607847.742019141,8553739.61665685,1021.52239990234,3.46601605415344,11.9559087753296,1.82615053653717,105.899131774902,14.5504636764526,450.417724609375,17.0157604217529,527.31103515625,6588.81396484375,1
"2429",608857.387699954,8553739.61665685,972.345886230469,4.21994972229004,14.5761280059814,2.30084991455078,97.8666305541992,19.0021705627441,267.261444091797,17.0255317687988,388.706207275391,7212.43798828125,1
"2430",609867.033380768,8553739.61665685,906.405151367188,3.08171391487122,10.2936964035034,1.90993666648865,92.7134704589844,17.6140117645264,253.386444091797,16.9304866790771,982.696960449219,7486.15380859375,1
"2431",610876.679061582,8553739.61665685,863.483825683594,3.65148305892944,12.4572858810425,2.21346235275269,107.832000732422,17.8939266204834,956.206787109375,17.1746482849121,1535.13098144531,7584.59423828125,1
"2432",611886.324742396,8553739.61665685,818.381103515625,3.41464638710022,11.5719985961914,1.98586428165436,100.203910827637,15.3108825683594,976.218933105469,17.160551071167,1117.99890136719,7519.53662109375,1
"2433",612895.97042321,8553739.61665685,781.401611328125,4.30912637710571,14.9663324356079,2.33517551422119,97.5137405395508,15.1755628585815,239.345108032227,16.9872207641602,986.602661132812,7572.896484375,1
"2434",613905.616104023,8553739.61665685,794.448791503906,2.78404378890991,9.22440910339355,1.70705485343933,80.8105621337891,14.0467891693115,864.356811523438,17.2954177856445,1590.71081542969,7519.61181640625,1
"2435",614915.261784837,8553739.61665685,791.459716796875,3.30187582969666,10.9815349578857,2.00071597099304,91.7175903320312,14.978931427002,1834.80554199219,17.3020095825195,1148.83654785156,7508.59375,1
"2436",615924.907465651,8553739.61665685,826.837890625,2.82352137565613,9.52659034729004,1.62531423568726,76.528938293457,12.63538646698,2427.19775390625,17.1317329406738,388.713104248047,7604.1669921875,1
"2437",616934.553146464,8553739.61665685,800.323181152344,3.42715907096863,11.7960109710693,1.82818233966827,59.6416168212891,8.95351219177246,1768.69812011719,17.3209476470947,410.174194335938,7811.19189453125,1
"2438",617944.198827278,8553739.61665685,737.186889648438,3.05301332473755,10.2507028579712,1.81001889705658,59.1966819763184,8.08671283721924,1271.40393066406,17.3215599060059,1226.21130371094,7893.68798828125,1
"2439",618953.844508092,8553739.61665685,698.751159667969,2.65415120124817,8.71179103851318,1.72301363945007,79.2381591796875,12.0993995666504,1230.51098632812,17.3181743621826,1086.89038085938,7877.91015625,1
"2440",619963.490188906,8553739.61665685,700.748046875,2.77991890907288,9.30973815917969,1.70626366138458,57.6449356079102,7.23458003997803,1585.02514648438,17.2423763275146,571.947326660156,7956.00048828125,1
"2441",620973.135869719,8553739.61665685,648.970581054688,2.71833062171936,9.03752994537354,1.7137371301651,63.4870491027832,8.61585426330566,1615.15234375,17.1671028137207,586.294860839844,7758.9521484375,1
"2442",621982.781550533,8553739.61665685,640.973510742188,2.91486883163452,9.87499523162842,1.68141877651215,48.2425804138184,4.87090492248535,814.643737792969,17.299409866333,1332.37158203125,7565.26416015625,1
"2443",622992.427231347,8553739.61665685,620.582214355469,3.03939700126648,10.3105382919312,1.7319769859314,60.5990371704102,8.87447357177734,217.697326660156,16.7890224456787,821.754089355469,7289.03564453125,1
"2444",624002.072912161,8553739.61665685,624.736450195312,2.75425291061401,9.41435146331787,1.47676420211792,55.1504364013672,8.47751712799072,492.904357910156,17.1313400268555,459.512023925781,6508.2197265625,1
"2445",625011.718592974,8553739.61665685,590.388854980469,2.35611200332642,7.73884296417236,1.47680878639221,52.5725784301758,9.20871448516846,328.997467041016,16.9245357513428,270.069061279297,5543.21142578125,1
"2446",626021.364273788,8553739.61665685,576.273254394531,2.20089530944824,6.96078109741211,1.51776301860809,65.6308975219727,11.5701932907104,234.834854125977,16.9296646118164,404.17041015625,4580.279296875,1
"2447",627031.009954602,8553739.61665685,569.780517578125,2.32162570953369,7.53385305404663,1.56403470039368,45.6702156066895,8.31579399108887,218.906326293945,16.8574085235596,403.110198974609,3627.32202148438,1
"2448",628040.655635416,8553739.61665685,556.359008789062,1.80218613147736,5.53061676025391,1.29393601417542,59.3361549377441,10.6096696853638,287.037628173828,16.846622467041,329.07763671875,2704.03125,1
"2449",629050.301316229,8553739.61665685,552.122863769531,2.13379907608032,6.7360668182373,1.51764237880707,59.2700119018555,11.494818687439,390.036926269531,16.9710922241211,517.958740234375,1865.62561035156,1
"2450",630059.946997043,8553739.61665685,547.698486328125,2.48909974098206,8.05795383453369,1.64267027378082,34.839771270752,10.7391300201416,237.387680053711,16.775520324707,1124.12084960938,1153.83410644531,1
"2451",631069.592677857,8553739.61665685,537.035034179688,2.40372180938721,7.85727787017822,1.55356907844543,27.7539577484131,14.7394351959229,183.36865234375,16.8386287689209,905.991027832031,385.585723876953,1
"2463",599770.576572631,8552744.99932679,1059.95056152344,3.24382543563843,11.6615343093872,1.60997760295868,91.6312026977539,15.9609537124634,2186.908203125,17.3093109130859,332.657562255859,404.94921875,1
"2464",600780.222253444,8552744.99932679,1198.91955566406,6.336585521698,22.7125415802002,2.83313131332397,110.551963806152,18.4255466461182,1301.27465820312,17.2855739593506,314.948089599609,1326.3232421875,1
"2465",601789.867934258,8552744.99932679,1201.474609375,2.75607514381409,9.25513935089111,1.66135108470917,98.2905426025391,19.2254943847656,368.273834228516,16.949275970459,262.608551025391,2140.25024414062,1
"2466",602799.513615072,8552744.99932679,1185.275390625,3.80404186248779,12.9890718460083,2.17864370346069,103.866744995117,18.1147956848145,597.423645019531,17.2711944580078,238.707260131836,2407.30737304688,1
"2467",603809.159295886,8552744.99932679,1167.97814941406,5.93393993377686,21.1509952545166,2.65576434135437,104.804023742676,18.9156055450439,1526.63391113281,17.1352043151855,245.029647827148,2862.89501953125,1
"2468",604818.804976699,8552744.99932679,1143.16027832031,6.58032178878784,23.6419486999512,2.95183038711548,98.4235382080078,20.0257263183594,1526.33923339844,17.2883701324463,327.533599853516,3554.80249023438,1
"2469",605828.450657513,8552744.99932679,1063.10217285156,4.31246519088745,14.8568754196167,2.3598906993866,123.092376708984,16.6710186004639,1058.73571777344,17.2040996551514,547,4372.18310546875,1
"2470",606838.096338327,8552744.99932679,1008.64752197266,2.84692645072937,9.56249523162842,1.74560582637787,120.91471862793,14.1815242767334,330.115600585938,16.9651412963867,555.988708496094,5203.85107421875,1
"2471",607847.742019141,8552744.99932679,1011.96112060547,3.12466311454773,10.5930480957031,1.8030172586441,92.3459930419922,17.6791000366211,614.92041015625,17.2094573974609,387.702728271484,5897.458984375,1
"2472",608857.387699954,8552744.99932679,937.865905761719,4.19820022583008,14.3873052597046,2.25582265853882,103.571914672852,17.9428081512451,1021.13800048828,17.1828174591064,983.26025390625,6275.9443359375,1
"2473",609867.033380768,8552744.99932679,892.949401855469,3.29525423049927,11.0146827697754,2.07018136978149,114.501335144043,16.7458610534668,978.101135253906,17.0575199127197,1545.7353515625,6535.794921875,1
"2474",610876.679061582,8552744.99932679,855.246643066406,3.72727560997009,12.750602722168,2.1035144329071,111.802726745605,15.2406568527222,941.174743652344,17.0908012390137,1659.56262207031,6601.62353515625,1
"2475",611886.324742396,8552744.99932679,809.011413574219,4.24353790283203,14.5988597869873,2.40639495849609,97.9995956420898,14.6312170028687,379.076416015625,17.0405349731445,718.309814453125,6525.77587890625,1
"2476",612895.97042321,8552744.99932679,792.35693359375,3.9234459400177,13.3550720214844,2.33215260505676,91.5007019042969,14.7516498565674,374.697326660156,17.0760765075684,504.004455566406,6586.05419921875,1
"2477",613905.616104023,8552744.99932679,815.81982421875,3.47359251976013,11.7693204879761,2.10427284240723,79.7047729492188,13.25182056427,1203.58703613281,17.3164920806885,1408.91772460938,6528.85791015625,1
"2478",614915.261784837,8552744.99932679,768.705505371094,3.32864427566528,11.2977724075317,1.93357563018799,97.7776260375977,15.6053705215454,2080.28149414062,17.1701984405518,1632.18591308594,6515.62109375,1
"2479",615924.907465651,8552744.99932679,789.212951660156,3.66149115562439,12.5258483886719,2.07279849052429,81.1609420776367,12.3136310577393,2392.96020507812,17.1082496643066,1204.95764160156,6622.21337890625,1
"2480",616934.553146464,8552744.99932679,752.673889160156,3.12296652793884,10.5992221832275,1.75599229335785,67.8586730957031,9.44722080230713,2002.66430664062,17.1648063659668,1135.47399902344,6854.9287109375,1
"2481",617944.198827278,8552744.99932679,730.576110839844,2.79410719871521,9.31040287017822,1.69040310382843,69.131103515625,9.86110877990723,1487.49658203125,17.1062469482422,1334.21923828125,6903.36865234375,1
"2482",618953.844508092,8552744.99932679,686.443786621094,2.54695582389832,8.42141437530518,1.62950694561005,67.9661483764648,10.920147895813,1396.75463867188,17.095401763916,545.097290039062,6885.31396484375,1
"2483",619963.490188906,8552744.99932679,672.266967773438,3.05751276016235,10.2906703948975,1.7596048116684,59.485969543457,7.61036825180054,1582.19641113281,17.1833267211914,618.822631835938,6990.26806640625,1
"2484",620973.135869719,8552744.99932679,635.006591796875,2.51086902618408,8.25187969207764,1.64601600170135,62.0665817260742,8.86532402038574,1847.28857421875,17.0271167755127,1222.6796875,6801.72705078125,1
"2485",621982.781550533,8552744.99932679,622.223571777344,3.29242420196533,10.9874238967896,2.12658452987671,65.6121063232422,9.25762176513672,1407.31298828125,17.2812938690186,1294.70129394531,6581.76171875,1
"2486",622992.427231347,8552744.99932679,618.931884765625,2.96106886863708,9.81962299346924,1.78104388713837,51.619010925293,8.24852466583252,604.699096679688,17.2333793640137,449.458679199219,6477.1591796875,1
"2487",624002.072912161,8552744.99932679,605.179138183594,2.60300064086914,8.50894069671631,1.68303787708282,52.3655853271484,7.3829083442688,332.435028076172,16.8737392425537,518.380493164062,6338.646484375,1
"2488",625011.718592974,8552744.99932679,597.217895507812,2.115877866745,6.91870164871216,1.35797488689423,44.1464767456055,5.63635635375977,586.003479003906,17.2399768829346,275.915222167969,5635.76806640625,1
"2489",626021.364273788,8552744.99932679,588.252868652344,1.83921980857849,5.74781179428101,1.34246897697449,41.2555541992188,5.7982759475708,781.205932617188,17.2721900939941,574.093444824219,4757.69775390625,1
"2490",627031.009954602,8552744.99932679,572.231384277344,1.64462840557098,5.09775829315186,1.12264001369476,39.8160972595215,5.4713282585144,865.82080078125,17.3095893859863,360.7568359375,3871.69067382812,1
"2491",628040.655635416,8552744.99932679,552.507080078125,1.58229410648346,4.83730888366699,1.11678338050842,49.721549987793,10.8029479980469,1118.10815429688,17.2858924865723,252.549713134766,3059.18041992188,1
"2492",629050.301316229,8552744.99932679,564.285766601562,1.93425166606903,6.09302186965942,1.33394157886505,47.6483001708984,11.2292499542236,1275.14428710938,17.2819938659668,357.796325683594,2284.52270507812,1
"2493",630059.946997043,8552744.99932679,559.731140136719,1.86484849452972,5.90474319458008,1.28680920600891,41.2084350585938,12.9912872314453,992.552795410156,17.2766246795654,1304.82800292969,1335.16259765625,1
"2494",631069.592677857,8552744.99932679,538.134643554688,2.18319988250732,6.97686433792114,1.47404062747955,18.5351047515869,15.3442716598511,521.2578125,17.1597518920898,1611.85913085938,415.553955078125,1
"2506",599770.576572631,8551750.38199672,1079.31433105469,3.06333518028259,10.5233383178711,1.84084725379944,80.229866027832,14.0136728286743,2082.10498046875,17.3129348754883,290.062866210938,464.713348388672,1
"2507",600780.222253444,8551750.38199672,1179.19030761719,6.07055616378784,21.81103515625,2.65222525596619,97.3908386230469,18.979362487793,1151.205078125,17.305850982666,272.617034912109,1129.572265625,1
"2508",601789.867934258,8551750.38199672,1201.62512207031,3.2529022693634,11.0176944732666,1.90372586250305,102.249572753906,18.7135372161865,279.096923828125,16.8764877319336,315.080993652344,1297.23425292969,1
"2509",602799.513615072,8551750.38199672,1196.40966796875,3.42643761634827,11.83664894104,1.6784154176712,114.800239562988,17.5840473175049,422.34765625,17.1042518615723,329.986206054688,1493.4892578125,1
"2510",603809.159295886,8551750.38199672,1149.99340820312,4.24821376800537,14.9067430496216,2.12826895713806,111.018516540527,15.9547367095947,887.733642578125,17.2350273132324,315.200927734375,2151.97119140625,1
"2511",604818.804976699,8551750.38199672,1084.03186035156,4.36495018005371,15.4097490310669,2.1260826587677,112.298797607422,16.3551807403564,790.357604980469,17.2370948791504,239.429275512695,3010.12866210938,1
"2512",605828.450657513,8551750.38199672,1041.75537109375,3.38115215301514,11.5137815475464,1.94051456451416,115.380500793457,15.7271385192871,283.48388671875,16.8425312042236,522.039123535156,3826.73779296875,1
"2513",606838.096338327,8551750.38199672,1014.47729492188,2.81317257881165,9.35405158996582,1.70258021354675,102.691986083984,16.6419334411621,208.325012207031,16.7398300170898,310.681091308594,4494.9482421875,1
"2514",607847.742019141,8551750.38199672,985.363952636719,4.69399738311768,16.2980556488037,2.49087619781494,93.4536209106445,18.7060661315918,819.790466308594,17.3107929229736,665.729553222656,5086.05517578125,1
"2515",608857.387699954,8551750.38199672,914.427673339844,4.81719398498535,16.531099319458,2.70637083053589,107.275550842285,18.1224498748779,1287.04162597656,16.9937477111816,1494.63806152344,5306.10009765625,1
"2516",609867.033380768,8551750.38199672,856.443237304688,3.74467921257019,12.6265859603882,2.25028157234192,123.913734436035,14.8992824554443,775.307556152344,17.2673015594482,1907.20544433594,5596.84521484375,1
"2517",610876.679061582,8551750.38199672,827.332214355469,4.38816022872925,15.0453195571899,2.50989127159119,118.795524597168,15.415114402771,391.518310546875,17.0419445037842,1542.51782226562,5621.61376953125,1
"2518",611886.324742396,8551750.38199672,795.700744628906,3.73442101478577,12.4468154907227,2.36415576934814,100.223754882812,14.7485704421997,319.984375,16.9473686218262,1167.50439453125,5532.34375,1
"2519",612895.97042321,8551750.38199672,833.202514648438,3.6850802898407,12.4581308364868,2.28891921043396,79.8011703491211,12.5558567047119,925.993530273438,17.3089141845703,1195.80029296875,5601.51416015625,1
"2520",613905.616104023,8551750.38199672,799.340576171875,3.70155072212219,12.6269865036011,2.16514325141907,94.9946975708008,14.5298767089844,1728.94262695312,17.2395648956299,1786.86511230469,5538.78564453125,1
"2521",614915.261784837,8551750.38199672,749.282348632812,2.53508734703064,8.43487930297852,1.53139817714691,105.327659606934,15.7037620544434,1967.53796386719,17.11159324646,2361.39135742188,5522.97509765625,1
"2522",615924.907465651,8551750.38199672,764.298034667969,3.64448881149292,12.447527885437,2.16092967987061,91.4097518920898,14.965594291687,1476.58361816406,17.3219699859619,2171.56762695312,5644.466796875,1
"2523",616934.553146464,8551750.38199672,727.420227050781,2.93318343162537,9.82538604736328,1.742999792099,66.5324783325195,9.8604850769043,1210.81787109375,17.2827568054199,2094.77807617188,5906.23388671875,1
"2524",617944.198827278,8551750.38199672,697.109008789062,2.69057273864746,8.83560085296631,1.73736131191254,73.2991104125977,11.3076276779175,642.319641113281,17.2663536071777,1789.43701171875,5914.50146484375,1
"2525",618953.844508092,8551750.38199672,669.658081054688,2.48481273651123,8.21106052398682,1.58653748035431,63.4344711303711,9.9262113571167,453.676696777344,17.0736198425293,1150.08679199219,5893.41845703125,1
"2526",619963.490188906,8551750.38199672,659.920654296875,2.76552557945251,9.08502674102783,1.85066044330597,57.9464263916016,8.58185195922852,658.723571777344,17.3015308380127,1199.392578125,6029.04541015625,1
"2527",620973.135869719,8551750.38199672,648.802124023438,2.99946045875549,10.064868927002,1.81577503681183,60.8546485900879,8.20493030548096,1354.95153808594,17.3211212158203,1867.57214355469,5856.9912109375,1
"2528",621982.781550533,8551750.38199672,655.97314453125,2.73571991920471,9.12760543823242,1.719482421875,51.1000289916992,5.98787832260132,1865.65686035156,16.9658946990967,1640.99084472656,5600.98779296875,1
"2529",622992.427231347,8551750.38199672,639.187438964844,2.25010681152344,7.35933542251587,1.45818161964417,46.3777008056641,5.9458441734314,1411.50866699219,17.3087253570557,1020.0751953125,5485.28369140625,1
"2530",624002.072912161,8551750.38199672,614.919250488281,2.19838690757751,7.14700269699097,1.43682539463043,49.6484870910645,5.8952522277832,1249.66430664062,17.3131923675537,956.5234375,5461.2421875,1
"2531",625011.718592974,8551750.38199672,595.667602539062,2.09181761741638,6.72631454467773,1.40096712112427,48.0299491882324,6.67626810073853,1520.66735839844,17.3125648498535,781.761291503906,5022.2099609375,1
"2532",626021.364273788,8551750.38199672,583.00537109375,2.04654955863953,6.53755617141724,1.3870735168457,44.2307929992676,7.44827508926392,1741.75073242188,17.3058280944824,412.839141845703,4282.93212890625,1
"2533",627031.009954602,8551750.38199672,569.861572265625,1.92395496368408,6.1410665512085,1.28621363639832,42.0733985900879,7.64217472076416,1827.72180175781,17.3226146697998,371.157897949219,3463.21362304688,1
